phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
1593072,http://www.duramerica.com/templates/yoo_page/css/ns1paypal/paypalsucces/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1593072,2012-10-18T18:02:40+00:00,yes,2012-10-18T23:16:06+00:00,yes,PayPal
1593066,http://www.tilesandvinylflooring.co.za//wp-content/themes/purevision/scripts/cache/Sample/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1593066,2012-10-18T17:56:58+00:00,yes,2012-10-19T01:37:40+00:00,yes,Other
1593023,http://snmakey.uaktech.net/wordpress//wp-content/themes/webmail.aol.com/updateaol/login.psp.htm,http://www.phishtank.com/phish_detail.php?phish_id=1593023,2012-10-18T17:15:30+00:00,yes,2012-10-18T21:49:47+00:00,yes,AOL
1593004,http://www.qhdwk.com/spub/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1593004,2012-10-18T16:29:42+00:00,yes,2012-10-18T22:54:09+00:00,yes,Other
1592955,http://negociosforestales.com/capacitacion/main/form.html,http://www.phishtank.com/phish_detail.php?phish_id=1592955,2012-10-18T14:31:52+00:00,yes,2012-10-18T20:40:28+00:00,yes,Other
1592936,http://log-tn.com/Paypal-Support/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365bffaeca3912a8066b0f10859f57121f6bffaeca3912a8066b0f10859f57121f6,http://www.phishtank.com/phish_detail.php?phish_id=1592936,2012-10-18T14:00:18+00:00,yes,2012-10-18T19:17:45+00:00,yes,PayPal
1592850,http://denfa.de/browser.php,http://www.phishtank.com/phish_detail.php?phish_id=1592850,2012-10-18T12:17:22+00:00,yes,2012-10-19T16:40:26+00:00,yes,PayPal
1592785,http://www.crestagroup.com/tsu3/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1592785,2012-10-18T10:24:43+00:00,yes,2012-10-18T19:43:28+00:00,yes,Other
1592783,http://stsremodeling.com/piz9/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1592783,2012-10-18T10:23:24+00:00,yes,2012-10-18T19:38:19+00:00,yes,Other
1592734,https://www.devaworld.com/images/email/cgibin/nl/redirect/webscr.php?cmd=_login-run&amp;dispatch=43485976dfd3c9b9a4b61bb54cf6fa4d43485976dfd3c9b9a4b61bb54cf6fa4d,http://www.phishtank.com/phish_detail.php?phish_id=1592734,2012-10-18T09:50:48+00:00,yes,2012-10-18T21:37:07+00:00,yes,PayPal
1592678,http://www.formlogix.com/Manager/UserForm227172.aspx?Param=VXNlcklkPTIyNzE3Mi5Gb3JtSWQ9MQ==,http://www.phishtank.com/phish_detail.php?phish_id=1592678,2012-10-18T08:59:39+00:00,yes,2012-10-18T19:10:04+00:00,yes,Other
1592651,http://www.andreaschiavo.net//wp-includes/js/swfupload/plugins/Netb.htm,http://www.phishtank.com/phish_detail.php?phish_id=1592651,2012-10-18T08:08:42+00:00,yes,2012-10-19T01:38:11+00:00,yes,Other
1592628,http://ok.jjok.asia/login/en/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1592628,2012-10-18T07:34:50+00:00,yes,2012-10-18T18:29:19+00:00,yes,Blizzard
1592610,http://www.slcontent.ru/ips_kernel/i18n/allegro.php?http://allegro.pl/&amp;bmw-x5-3-0d-kamera-comforty-logic7-pl.html,http://www.phishtank.com/phish_detail.php?phish_id=1592610,2012-10-18T06:27:48+00:00,yes,2012-10-18T06:30:03+00:00,yes,Allegro
1592592,http://www.formchamp.com/goform.php?id=39848,http://www.phishtank.com/phish_detail.php?phish_id=1592592,2012-10-18T03:43:27+00:00,yes,2012-10-18T06:36:39+00:00,yes,Other
1592551,http://www.floropedia.ro/templates/FORM87SJ.htm,http://www.phishtank.com/phish_detail.php?phish_id=1592551,2012-10-18T01:09:32+00:00,yes,2012-10-18T06:10:22+00:00,yes,Other
1592548,http://hotchocolate.com.ua/news/web/bboline/index2.php,http://www.phishtank.com/phish_detail.php?phish_id=1592548,2012-10-18T01:07:47+00:00,yes,2012-10-27T13:21:59+00:00,yes,Banco De Brasil
1592547,http://www.hotchocolate.com.ua/news/web/bboline/index2.php,http://www.phishtank.com/phish_detail.php?phish_id=1592547,2012-10-18T01:07:27+00:00,yes,2012-10-24T05:45:43+00:00,yes,Banco De Brasil
1592538,http://www.floropedia.ro/templates/FORM87SJ.php,http://www.phishtank.com/phish_detail.php?phish_id=1592538,2012-10-18T00:49:22+00:00,yes,2012-10-18T05:30:12+00:00,yes,Other
1592520,http://security-identity-user.at.hm/,http://www.phishtank.com/phish_detail.php?phish_id=1592520,2012-10-18T00:23:03+00:00,yes,2012-10-18T04:29:35+00:00,yes,Facebook
1592516,http://ceneval.ituem.com/Sql~/Atualizacao/OnlineBradesco/index.php,http://www.phishtank.com/phish_detail.php?phish_id=1592516,2012-10-18T00:20:32+00:00,yes,2012-10-19T09:03:08+00:00,yes,Bradesco
1592514,http://ceneval.ituem.com/Sql~/Atualizacao/OnlineBradesco/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1592514,2012-10-18T00:19:55+00:00,yes,2012-10-24T00:11:10+00:00,yes,Bradesco
1592512,http://ceneval.ituem.com/Sql~/Atualizacao/OnlineBradesco/,http://www.phishtank.com/phish_detail.php?phish_id=1592512,2012-10-18T00:19:17+00:00,yes,2012-10-24T00:10:34+00:00,yes,Bradesco
1592473,http://www.fortefenix.com.br/resources/locale/pt_BR/BR/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1592473,2012-10-17T23:46:18+00:00,yes,2012-10-18T01:14:21+00:00,yes,Cielo
1592472,http://www.fortefenix.com.br/resources/locale/pt_BR/BR/allyce.php,http://www.phishtank.com/phish_detail.php?phish_id=1592472,2012-10-17T23:46:17+00:00,yes,2012-10-18T01:14:22+00:00,yes,Cielo
1592370,http://www.clcatv.cn/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1592370,2012-10-17T19:57:57+00:00,yes,2012-10-17T20:35:51+00:00,yes,Other
1592337,http://us.battle.net-wow-net.d3-account.net/battle_net_account.php?app=bam,http://www.phishtank.com/phish_detail.php?phish_id=1592337,2012-10-17T19:36:56+00:00,yes,2012-10-17T20:31:48+00:00,yes,Other
1592271,http://illovoproperty.co.za//wp-content/plugins/headspace2/Trulia/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1592271,2012-10-17T18:06:42+00:00,yes,2012-10-17T18:39:30+00:00,yes,AOL
1592243,http://thfoxblog.com/wp-content/plugins/dps/login.htm,http://www.phishtank.com/phish_detail.php?phish_id=1592243,2012-10-17T17:36:48+00:00,yes,2012-10-17T20:25:34+00:00,yes,Other
1592232,http://www.clcatv.cn/images/,http://www.phishtank.com/phish_detail.php?phish_id=1592232,2012-10-17T17:17:46+00:00,yes,2012-10-17T20:00:33+00:00,yes,World of Warcraft
1592231,http://www.clcatv.cn/images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1592231,2012-10-17T17:17:28+00:00,yes,2012-10-17T18:57:57+00:00,yes,World of Warcraft
1592230,http://addsiteurl.net/temp/remax/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1592230,2012-10-17T17:17:15+00:00,yes,2012-10-17T20:00:33+00:00,yes,AOL
1592216,http://www.rerte.com.cn/js/index.htm?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1592216,2012-10-17T17:05:10+00:00,yes,2012-10-17T18:36:21+00:00,yes,Other
1592178,http://off.st/proteger,http://www.phishtank.com/phish_detail.php?phish_id=1592178,2012-10-17T16:21:56+00:00,yes,2012-10-17T17:16:48+00:00,yes,Other
1592156,http://www.e-wings.com.cn/images/index.htm?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1592156,2012-10-17T15:58:00+00:00,yes,2012-10-17T17:17:50+00:00,yes,Other
1592134,http://www.marydecoracoes.com.br/PP-658-119-347.html,http://www.phishtank.com/phish_detail.php?phish_id=1592134,2012-10-17T15:33:36+00:00,yes,2012-10-17T23:08:37+00:00,yes,PayPal
1592129,http://www.dragongym.com/remax/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1592129,2012-10-17T15:25:54+00:00,yes,2012-10-17T18:46:10+00:00,yes,AOL
1592118,http://bancpost.conectoo.ro/v3/WebreadService/eTN4RnJxZXl5Uyt1WUFlUjB3a2tUQ2E5Q2pISlAzV2RSU2QzSTVHdkdLRWVWdGU2dzF0Vk1SVmVwNngreGo5RjIzVW1IQ3BtM2JFPQ=,http://www.phishtank.com/phish_detail.php?phish_id=1592118,2012-10-17T14:58:21+00:00,yes,2012-10-17T18:44:06+00:00,yes,Other
1592092,http://www.kgdmlinux.com/whmcs/lang/view/mls0029.html,http://www.phishtank.com/phish_detail.php?phish_id=1592092,2012-10-17T14:43:21+00:00,yes,2012-10-17T18:46:41+00:00,yes,AOL
1592089,http://www.sebastienheroux.com/zebi/data/kort/8c91d84144721dcf56a63704388db232/,http://www.phishtank.com/phish_detail.php?phish_id=1592089,2012-10-17T14:40:16+00:00,yes,2012-10-17T18:49:16+00:00,yes,Nets
1592088,http://www.sebastienheroux.com/zebi/data/kort/,http://www.phishtank.com/phish_detail.php?phish_id=1592088,2012-10-17T14:40:15+00:00,yes,2012-10-17T18:52:19+00:00,yes,Nets
1592040,http://webmail2.centurytel.net/hwebmail/services/go.php?url=http://63.247.80.138/~julilift/_private/boaonlinesessionsrestore23ghksjf987564jkdgh48937dskjg487395ydjfgsdf84795jhsdf83475sdjfgnmcb47835y/boaonlinesessionsrestore23ghksjf987564jkdgh48937dskjg487395ydjfgsdf84795jhsdf83475sdjfgnmcb47835y/,http://www.phishtank.com/phish_detail.php?phish_id=1592040,2012-10-17T13:59:34+00:00,yes,2012-10-18T00:27:56+00:00,yes,Bank of America Corporation
1592033,http://seowebsitegym.co.za/wp-content/uploads/2012/Trulia/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1592033,2012-10-17T13:55:56+00:00,yes,2012-10-17T20:32:49+00:00,yes,AOL
1592022,http://www.sebastienheroux.com/zebi/data/kort/800d75dd6a11f34176cd7a551fcfb575/,http://www.phishtank.com/phish_detail.php?phish_id=1592022,2012-10-17T13:42:32+00:00,yes,2012-10-17T17:06:04+00:00,yes,Other
1592019,http://edenvaleplumbing.co.za/wp-content/uploads/2012/Trulia/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1592019,2012-10-17T13:38:01+00:00,yes,2012-10-17T15:48:24+00:00,yes,AOL
1591978,http://www.rerte.com.cn/js/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1591978,2012-10-17T12:50:15+00:00,yes,2012-10-17T17:09:40+00:00,yes,World of Warcraft
1591977,http://www.rerte.com.cn/js/index.htm?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1591977,2012-10-17T12:50:05+00:00,yes,2012-10-17T15:55:03+00:00,yes,World of Warcraft
1591976,http://www.ecancerstaging.com/images/RBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4haol/cmThkRqcUe5qBbIUMLTMUxjVXHuoiRBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4h/Verify/securedpage/update.php,http://www.phishtank.com/phish_detail.php?phish_id=1591976,2012-10-17T12:49:11+00:00,yes,2012-10-17T15:55:33+00:00,yes,AOL
1591975,http://www.ecancerstaging.com/images/RBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4haol/cmThkRqcUe5qBbIUMLTMUxjVXHuoiRBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4h/Verify/securedpage/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1591975,2012-10-17T12:48:55+00:00,yes,2012-10-17T16:43:46+00:00,yes,AOL
1591921,http://dianti.org/images/,http://www.phishtank.com/phish_detail.php?phish_id=1591921,2012-10-17T11:28:02+00:00,yes,2012-10-17T13:39:58+00:00,yes,Blizzard
1591912,http://www.edsign.fr/magento/update-paypal/suces-paypal/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1591912,2012-10-17T11:06:24+00:00,yes,2012-10-17T13:40:30+00:00,yes,PayPal
1591872,http://art-on.co/wp-content/themes/_timeless/images/pp/,http://www.phishtank.com/phish_detail.php?phish_id=1591872,2012-10-17T08:57:34+00:00,yes,2012-10-17T13:50:44+00:00,yes,PayPal
1591838,http://services-runescape-co-c.tk,http://www.phishtank.com/phish_detail.php?phish_id=1591838,2012-10-17T07:49:05+00:00,yes,2012-10-17T20:13:38+00:00,yes,RuneScape
1591834,http://freegames.wip.co.il,http://www.phishtank.com/phish_detail.php?phish_id=1591834,2012-10-17T07:44:09+00:00,yes,2012-10-17T17:16:49+00:00,yes,Steam
1591831,http://giftstorepoweredoffer.somee.com/steam/storepowered/giftoffer/choosegame/confirmation/succes/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1591831,2012-10-17T07:36:37+00:00,yes,2012-10-17T13:15:29+00:00,yes,Steam
1591796,http://www.floropedia.ro/includes/FORM87SJ.htm,http://www.phishtank.com/phish_detail.php?phish_id=1591796,2012-10-17T06:24:14+00:00,yes,2012-10-17T07:11:37+00:00,yes,Other
1591750,http://tharts.net/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1591750,2012-10-17T03:27:28+00:00,yes,2012-10-17T06:19:21+00:00,yes,Other
1591749,http://akfjsh.com/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1591749,2012-10-17T03:27:21+00:00,yes,2012-10-17T06:49:23+00:00,yes,Other
1591748,http://akfjsh.com/images/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex,http://www.phishtank.com/phish_detail.php?phish_id=1591748,2012-10-17T03:27:13+00:00,yes,2012-10-17T06:19:51+00:00,yes,Other
1591734,http://akfjsh.com/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1591734,2012-10-17T02:57:08+00:00,yes,2012-10-17T06:50:26+00:00,yes,Other
1591733,http://tharts.net/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1591733,2012-10-17T02:57:05+00:00,yes,2012-10-17T06:50:26+00:00,yes,Other
1591706,http://www.floropedia.ro/includes/FORM87SJ.php,http://www.phishtank.com/phish_detail.php?phish_id=1591706,2012-10-17T01:37:38+00:00,yes,2012-10-17T07:04:55+00:00,yes,Other
1591676,http://190.196.23.132/estilo.bb.com.br/portal/,http://www.phishtank.com/phish_detail.php?phish_id=1591676,2012-10-17T00:59:20+00:00,yes,2012-10-22T17:02:37+00:00,yes,Banco De Brasil
1591670,http://www.dgnbzx.cn/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1591670,2012-10-17T00:58:40+00:00,yes,2012-10-17T02:20:28+00:00,yes,Other
1591668,http://www.shseed.com/css/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1591668,2012-10-17T00:58:19+00:00,yes,2012-10-17T02:01:29+00:00,yes,Other
1591631,http://www.honolulubadminton.com/property/properties/properties/,http://www.phishtank.com/phish_detail.php?phish_id=1591631,2012-10-17T00:43:30+00:00,yes,2012-10-17T01:54:50+00:00,yes,Google
1591605,http://www.sja.me/secured/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1591605,2012-10-17T00:28:48+00:00,yes,2012-10-17T01:53:47+00:00,yes,PayPal
1591604,http://integrated-labels.co/img/herbal.php,http://www.phishtank.com/phish_detail.php?phish_id=1591604,2012-10-17T00:28:15+00:00,yes,2012-10-17T17:52:03+00:00,yes,Other
1591588,http://jjelliot.com/verification/78e3f2e94ab136dad6e9878a1fe0b075/,http://www.phishtank.com/phish_detail.php?phish_id=1591588,2012-10-16T23:57:07+00:00,yes,2012-10-17T04:57:55+00:00,yes,PayPal
1591586,http://bizvmeste.ru/wp-content/plugins/igit-related-posts-with-thumb-images-after-posts/cache/suporter/inicio.html,http://www.phishtank.com/phish_detail.php?phish_id=1591586,2012-10-16T23:56:43+00:00,yes,2012-11-02T06:46:32+00:00,yes,Bradesco
1591585,https://publish.comcast.net/dpath/qSrrrAF0tinexSO7H3318AN9BoaZz-dWsdXZsQ7ihQHr_NlBjiRvAsDSDGi_hbh7EjT05wJ3dTTt72uX94Q-LY4TAF42d2mogoZxQRsWjzZf37EZWufqxRlwIh6QnzOR/,http://www.phishtank.com/phish_detail.php?phish_id=1591585,2012-10-16T23:52:49+00:00,yes,2012-10-17T00:29:04+00:00,yes,PayPal
1591562,http://jjelliot.com/verification/0643685f377633a538e8754970d5e781/,http://www.phishtank.com/phish_detail.php?phish_id=1591562,2012-10-16T22:46:43+00:00,yes,2012-10-17T00:05:44+00:00,yes,PayPal
1591535,http://bbpeoplemeet.yolasite.com/contact-us.php,http://www.phishtank.com/phish_detail.php?phish_id=1591535,2012-10-16T21:25:47+00:00,yes,2012-10-16T23:20:10+00:00,yes,Other
1591507,http://www.shseed.com/css/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1591507,2012-10-16T20:43:30+00:00,yes,2012-10-16T23:59:32+00:00,yes,Other
1591456,http://www.dgnbzx.cn/images/,http://www.phishtank.com/phish_detail.php?phish_id=1591456,2012-10-16T19:35:24+00:00,yes,2012-10-16T23:37:05+00:00,yes,World of Warcraft
1591455,http://www.dgnbzx.cn/images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1591455,2012-10-16T19:35:13+00:00,yes,2012-10-16T23:36:34+00:00,yes,World of Warcraft
1591409,http://hidden-angel.org.uk/index.htm/Media/ma/i.htm,http://www.phishtank.com/phish_detail.php?phish_id=1591409,2012-10-16T18:54:51+00:00,yes,2012-10-16T23:34:27+00:00,yes,Other
1591380,http://www.anrsynergy.com/v2/wp-includes/js/swfupload/remository.utilitie.htm,http://www.phishtank.com/phish_detail.php?phish_id=1591380,2012-10-16T18:18:12+00:00,yes,2012-10-16T21:51:52+00:00,yes,PayPal
1591378,http://paypale.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=1591378,2012-10-16T18:15:09+00:00,yes,2012-10-16T23:34:59+00:00,yes,PayPal
1591370,http://paypal.com.res.limite.account.new.update.2012.672bfcaa73dbfe28bff5bc7760408.imajinadsghana.com/www.paypal.com/,http://www.phishtank.com/phish_detail.php?phish_id=1591370,2012-10-16T18:00:25+00:00,yes,2012-10-16T20:53:20+00:00,yes,PayPal
1591320,http://us.ggok.asia/login/en/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1591320,2012-10-16T16:52:16+00:00,yes,2012-10-16T20:09:24+00:00,yes,Blizzard
1591288,http://jbarnard.org/imp2/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1591288,2012-10-16T16:16:37+00:00,yes,2012-10-16T17:53:18+00:00,yes,Nets
1591264,http://www.valmaks.rs/wp-includes/theme-compat/forms.asp.htm,http://www.phishtank.com/phish_detail.php?phish_id=1591264,2012-10-16T15:48:40+00:00,yes,2012-10-17T19:40:27+00:00,yes,Her Majesty's Revenue and Customs
1591184,http://webmail2.centurytel.net/hwebmail/services/go.php?url=http://63.247.80.138/~julilift/_private/chasesessionsrestore23ghksjf987564jkdgh48937dskjg487395ydjfgsdf84795jhsdf83475sdjfgnmcb47835y/chasesessionsrestore23ghksjf987564jkdgh48937dskjg487395ydjfgsdf84795jhsdf83475sdjfgnmcb47835y/,http://www.phishtank.com/phish_detail.php?phish_id=1591184,2012-10-16T15:32:31+00:00,yes,2012-10-16T23:34:27+00:00,yes,JPMorgan Chase and Co.
1591139,http://plumber-florida.co.za/wp-content/uploads/2012/Trulia/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1591139,2012-10-16T14:54:34+00:00,yes,2012-10-16T17:50:46+00:00,yes,AOL
1591125,http://edf-france.org/veriefd/forms/windhoek_tours/reservation.htm,http://www.phishtank.com/phish_detail.php?phish_id=1591125,2012-10-16T14:43:57+00:00,yes,2012-10-16T17:04:05+00:00,yes,Other
1591124,http://edf-france.org/veriefd/forms/windhoek_tours/verificated/default.asp/information.php,http://www.phishtank.com/phish_detail.php?phish_id=1591124,2012-10-16T14:43:44+00:00,yes,2012-10-16T17:03:34+00:00,yes,Nets
1591121,http://edf-france.org/veriefd/forms/windhoek_tours/asp.php,http://www.phishtank.com/phish_detail.php?phish_id=1591121,2012-10-16T14:42:53+00:00,yes,2012-10-16T17:04:05+00:00,yes,Nets
1591106,http://www.formchamp.com/goform.php?id=39740,http://www.phishtank.com/phish_detail.php?phish_id=1591106,2012-10-16T14:33:23+00:00,yes,2012-10-16T17:55:23+00:00,yes,Other
1591099,http://shikshasolutions.com/contact_us/contact_us/new1/cd271cf85e41543ff9b3235438a07adc/3908dc18c43b05a819f5bb5dbeeca6e1/,http://www.phishtank.com/phish_detail.php?phish_id=1591099,2012-10-16T14:28:10+00:00,yes,2012-10-16T15:50:45+00:00,yes,PayPal
1591097,http://shikshasolutions.com/contact_us/contact_us/new1/,http://www.phishtank.com/phish_detail.php?phish_id=1591097,2012-10-16T14:28:08+00:00,yes,2012-10-16T16:05:17+00:00,yes,PayPal
1591054,http://jwhmcs.com//images/stories/signin.ebay.co.uk-ws-eBayISAPI.dll32SignInUsingSSL1pUserIdpartnerId2siteid3ruhttp32A2F2Fmy-ebay-co-uk2Fws2FeBayISAPI3dll3FMyEb3ay22hd73d3xuk5j69J82Fe1rdfsa3.html,http://www.phishtank.com/phish_detail.php?phish_id=1591054,2012-10-16T13:55:23+00:00,yes,2012-10-16T14:21:21+00:00,yes,"eBay, Inc."
1591048,http://1lorawicz.pl/zalaczniki_wso/hip/,http://www.phishtank.com/phish_detail.php?phish_id=1591048,2012-10-16T13:51:27+00:00,yes,2012-10-16T14:16:44+00:00,yes,Other
1591035,http://www.nedbank.co.za.leoteles.com/admin/nedsecure.html,http://www.phishtank.com/phish_detail.php?phish_id=1591035,2012-10-16T13:40:22+00:00,yes,2012-10-16T14:20:51+00:00,yes,Other
1591023,http://lemarnews.com/-/iToken3.0.1/SINCRON/index.php,http://www.phishtank.com/phish_detail.php?phish_id=1591023,2012-10-16T13:20:46+00:00,yes,2012-10-16T21:57:29+00:00,yes,Other
1591022,http://lemarnews.com/-/iToken3.0.1/SINCRON/,http://www.phishtank.com/phish_detail.php?phish_id=1591022,2012-10-16T13:20:04+00:00,yes,2012-10-16T16:22:44+00:00,yes,Other
1591021,http://jwhmcs.com/images/stories/signin.ebay.co.uk-ws-eBayISAPI.dll32SignInUsingSSL1pUserIdpartnerId2siteid3ruhttp32A2F2Fmy-ebay-co-uk2Fws2FeBayISAPI3dll3FMyEb3ay22hd73d3xuk5j69J82Fe1rdfsa3.html,http://www.phishtank.com/phish_detail.php?phish_id=1591021,2012-10-16T13:18:38+00:00,yes,2012-10-16T14:18:46+00:00,yes,PayPal
1591011,http://proviservicios.tk/,http://www.phishtank.com/phish_detail.php?phish_id=1591011,2012-10-16T13:13:57+00:00,yes,2012-10-16T16:38:14+00:00,yes,Other
1591008,http://shikshasolutions.com/contact_us/contact_us/new1/aabe6cdf7c696a46a8264c1a3192882e/ca08326e0918dd0a420b3e2df5763970/,http://www.phishtank.com/phish_detail.php?phish_id=1591008,2012-10-16T13:02:52+00:00,yes,2012-10-16T13:51:18+00:00,yes,PayPal
1591002,http://innovationfriends.com.ua/wp-content/information.html.html,http://www.phishtank.com/phish_detail.php?phish_id=1591002,2012-10-16T12:48:13+00:00,yes,2012-10-16T13:39:33+00:00,yes,PayPal
1591001,http://www.1lorawicz.pl/zalaczniki_wso/hip/?pf/saiba_mais/,http://www.phishtank.com/phish_detail.php?phish_id=1591001,2012-10-16T12:48:02+00:00,yes,2012-10-16T13:46:11+00:00,yes,Other
1591000,http://www.1lorawicz.pl/zalaczniki_wso/hip/?pf/saiba_mais/adquira_ja_sua_promocao.asp,http://www.phishtank.com/phish_detail.php?phish_id=1591000,2012-10-16T12:46:58+00:00,yes,2012-10-16T13:51:19+00:00,yes,Other
1590923,http://www.hdtpaper.com/js/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1590923,2012-10-16T09:59:27+00:00,yes,2012-10-16T10:39:56+00:00,yes,Other
1590898,http://dememoria.org/hwdvideos/cc/nt/ttt/t/pay_form_ec_cvv2.html?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fd,http://www.phishtank.com/phish_detail.php?phish_id=1590898,2012-10-16T09:41:43+00:00,yes,2012-10-16T10:49:00+00:00,yes,Other
1590878,http://us.battle.net.login.en.em-login.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,http://www.phishtank.com/phish_detail.php?phish_id=1590878,2012-10-16T09:24:19+00:00,yes,2012-10-16T09:56:04+00:00,yes,Blizzard
1590873,http://education.apwg.org/r/en/?http://www.zux.ro/lloyds/,http://www.phishtank.com/phish_detail.php?phish_id=1590873,2012-10-16T08:55:14+00:00,yes,2012-10-16T10:36:18+00:00,yes,Other
1590854,http://us.battle.net.login.en.ooweb.asia/login/en/login.html?app=wam&amp;ref=www.battle.net/account/&amp;eor=0&amp;app=bam,http://www.phishtank.com/phish_detail.php?phish_id=1590854,2012-10-16T07:44:46+00:00,yes,2012-10-16T09:34:11+00:00,yes,Blizzard
1590846,http://vgkcompany.ru/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e58c8ccc0b2991c519e23ade5c9bd26bcf8c8ccc0b2991c519e23ade5c9bd26bcf,http://www.phishtank.com/phish_detail.php?phish_id=1590846,2012-10-16T07:28:57+00:00,yes,2012-10-16T09:05:53+00:00,yes,PayPal
1590839,http://firebet.org.ua,http://www.phishtank.com/phish_detail.php?phish_id=1590839,2012-10-16T07:15:54+00:00,yes,2012-10-16T09:58:46+00:00,yes,Allegro
1590837,http://opt.pabos.com.ua/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e51873357f77b243e5f038492eb3c28dd91873357f77b243e5f038492eb3c28dd9,http://www.phishtank.com/phish_detail.php?phish_id=1590837,2012-10-16T07:11:49+00:00,yes,2012-10-16T09:06:56+00:00,yes,PayPal
1590825,http://security-safety-account.de.vc/,http://www.phishtank.com/phish_detail.php?phish_id=1590825,2012-10-16T06:25:20+00:00,yes,2012-10-16T09:08:58+00:00,yes,Facebook
